+----------------------------------------------------+----------------------+----------------------+----------------------+
|                       Model                        | Mean Reciprocal Rank |  Average Precision   |    Recall By User    |
|  WeightFiles/200_0.01_200_20_20Apr30_00-48-05.pth  | 0.010930337258647744 | 0.0006373638186718682  |  0.006610128277265191 |
|  WeightFiles/200_0.01_200_20_50Apr30_00-49-13.pth  | 0.004289843326664918 |          0.0           | 0.0016983328495012535 |
| WeightFiles/200_0.01_200_20_100Apr30_00-50-41.pth  | 0.012602565301895997 | 0.0023083090778330713  |  0.004367713185216036 |
| WeightFiles/200_0.01_200_20_200Apr30_00-52-09.pth  | 0.023326403571088453 |  0.00971564325337545   |  0.005980952883619218 |
|  WeightFiles/200_0.01_200_50_20Apr30_00-53-40.pth  | 0.014546701470032324 |  0.002477262063272125  | 0.0038885848994846257 |
|  WeightFiles/200_0.01_200_50_50Apr30_00-55-15.pth  | 0.01613146452594573  | 0.0022179727200044535  | 0.0071540626882819255 |
| WeightFiles/200_0.01_200_50_100Apr30_00-56-53.pth  | 0.006381216527610707 | 0.00010850533195734432 |  0.00212697617415168  |
| WeightFiles/200_0.01_200_50_200Apr30_00-58-22.pth  | 0.008515253363998446 |  0.001169967916929991  | 0.0036221551524257857 |
| WeightFiles/200_0.01_200_100_20Apr30_00-59-57.pth  | 0.027696667905322284 |  0.006883410004598085  |  0.01195456747554317  |
| WeightFiles/200_0.01_200_100_50Apr30_01-01-24.pth  | 0.014327477241550972 | 0.0019465202753902444  |  0.005717179850007927 |
| WeightFiles/200_0.01_200_100_100Apr30_01-02-53.pth | 0.011497634078500366 |  0.001400099416837033  | 0.0050829256882867465 |
| WeightFiles/200_0.01_200_100_200Apr30_01-04-25.pth | 0.008820928053643262 | 0.0011399806763583854  |  0.002969556156911303 |
| WeightFiles/200_0.01_200_200_20Apr30_01-05-34.pth  | 0.02150269163909924  |  0.006316177523027369  |  0.009141330783791746 |
| WeightFiles/200_0.01_200_200_50Apr30_01-07-04.pth  | 0.01142456850124916  | 0.0007925931073570392  |  0.004906890348059979 |
| WeightFiles/200_0.01_200_200_100Apr30_01-08-37.pth | 0.017758947589094777 | 0.0032180124678383194  |  0.007893979118680283 |
| WeightFiles/200_0.01_200_200_200Apr30_01-10-11.pth | 0.006805126233395591 | 0.00019107112143102852 |  0.003048583044720249 |
+----------------------------------------------------+----------------------+------------------------+-----------------------+
+----------------------------------------------------+--------------------+--------------------+--------------------+
|                       Model                        |       Train        |     Validation     |        Test        |
+----------------------------------------------------+--------------------+--------------------+--------------------+
|  WeightFiles/200_0.01_20_20_20Apr29_23-35-59.pth   | 0.9597417189704109 | 0.8659065947395047 | 0.865457937058387  |
|  WeightFiles/200_0.01_20_20_50Apr29_23-37-01.pth   | 0.9649065394370129 | 0.8627731208061489 | 0.862561771456374  |
|  WeightFiles/200_0.01_20_20_100Apr29_23-38-24.pth  | 0.9626111432889723 | 0.866465616558882  | 0.8659048029121745 |
|  WeightFiles/200_0.01_20_20_200Apr29_23-39-26.pth  | 0.9626041681014904 | 0.8635435890940159 | 0.8649711808812509 |
|  WeightFiles/200_0.01_20_50_20Apr29_23-40-56.pth   | 0.9700201128243217 | 0.8648928747033622 | 0.8662226096377854 |
|  WeightFiles/200_0.01_20_50_50Apr29_23-42-27.pth   | 0.9837325144491669 | 0.8605540272151784 | 0.8610412661118558 |
|  WeightFiles/200_0.01_20_50_100Apr29_23-43-55.pth  | 0.9693298989421775 | 0.849082256093405  | 0.8500070338071198 |
|  WeightFiles/200_0.01_20_50_200Apr29_23-45-27.pth  | 0.9627159110589653 | 0.8495644355109152 | 0.8502328858457953 |
|  WeightFiles/200_0.01_20_100_20Apr29_23-47-00.pth  | 0.9783308828976378 | 0.8642485340572331 | 0.8632071574738422 |
|  WeightFiles/200_0.01_20_100_50Apr29_23-48-30.pth  | 0.9840064949881346 | 0.8506929252194174 | 0.8496608241551296 |
| WeightFiles/200_0.01_20_100_100Apr29_23-50-01.pth  | 0.9842208412453224 | 0.8410037591460993 | 0.8409687123541238 |
| WeightFiles/200_0.01_20_100_200Apr29_23-51-33.pth  | 0.9805838808782382 | 0.8420364134660606 | 0.8427023568557561 |
|  WeightFiles/200_0.01_20_200_20Apr29_23-53-04.pth  | 0.9789088415261236 | 0.8521824446571846 | 0.8537523582335478 |
|  WeightFiles/200_0.01_20_200_50Apr29_23-54-36.pth  | 0.9874587079634216 | 0.8437215720182182 | 0.8463995757821078 |
| WeightFiles/200_0.01_20_200_100Apr29_23-56-12.pth  | 0.9860089953813506 | 0.8385796695945656 | 0.838382398766033  |
| WeightFiles/200_0.01_20_200_200Apr29_23-57-44.pth  | 0.963131446031277  | 0.848794966994654  | 0.8477004418285966 |
|  WeightFiles/200_0.01_50_20_20Apr29_23-59-41.pth   | 0.9573524321498978 | 0.8662636194269843 | 0.8683593062186539 |
|  WeightFiles/200_0.01_50_20_50Apr30_00-00-50.pth   | 0.9648957745325726 | 0.8681164368577508 | 0.8673130634799061 |
|  WeightFiles/200_0.01_50_20_100Apr30_00-02-18.pth  | 0.9606727637663908 | 0.8623321112930292 | 0.8619844764009562 |
|  WeightFiles/200_0.01_50_20_200Apr30_00-03-49.pth  | 0.9634821508506779 | 0.8608623420236894 | 0.8616106964903506 |
|  WeightFiles/200_0.01_50_50_20Apr30_00-05-22.pth   | 0.965435266207819  | 0.8616415409939416 | 0.8628107260604203 |
|  WeightFiles/200_0.01_50_50_50Apr30_00-06-48.pth   | 0.9772696217459726 | 0.8527483134414516 | 0.8550725162623881 |
